District,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
7.0,6461,2.0,10450000.0,62.0,35.5,8.3,11.7045343029,7.0,0.0,0.0,0.0,1.0,14.0,16.0,0.0
7.0,6462,4.0,10450000.0,75.0,52.0,7.0,17.1458362672,5.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0
7.0,6463,1.0,10486400.0,46.4,nan,nan,8.43866716377,13.0,1.0,0.0,0.0,0.0,17.0,nan,1.0
7.0,6464,3.0,10500000.0,78.0,45.6,11.5,19.2215394735,nan,nan,0.0,1.0,1.0,21.0,22.0,0.0
7.0,6465,3.0,10500000.0,63.0,39.0,8.5,15.1725477024,15.0,1.0,0.0,1.0,1.0,7.0,12.0,0.0
7.0,6466,3.0,10500000.0,77.0,51.0,11.0,22.2657380449,15.0,0.0,0.0,1.0,0.0,16.0,16.0,0.0
7.0,6467,2.0,10500000.0,45.0,32.0,6.0,9.23564158035,20.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0
7.0,6468,4.0,44252180.0,167.8,nan,nan,15.5551394384,9.0,1.0,1.0,1.0,0.0,21.0,35.0,0.0
7.0,6469,3.0,34560000.0,127.7,72.4,16.7,14.4193435182,7.0,1.0,1.0,1.0,0.0,10.0,16.0,0.0
7.0,6470,3.0,8128578.0,76.4,44.2,9.5,19.9325350845,nan,nan,1.0,0.0,1.0,10.0,17.0,1.0
7.0,6471,2.0,10500052.0,62.4,32.9,11.4,15.0106101411,10.0,0.0,1.0,0.0,1.0,6.0,23.0,1.0
7.0,6472,1.0,10500000.0,35.0,20.0,12.0,6.2144442893,10.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0
7.0,6473,2.0,10500000.0,56.6,32.2,10.4,9.86664849759,5.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0
7.0,6474,2.0,10500000.0,49.5,32.0,7.8,11.2012597826,5.0,1.0,1.0,1.0,1.0,4.0,9.0,0.0
7.0,6475,3.0,10500000.0,72.0,47.0,10.5,20.9595897362,nan,nan,0.0,1.0,1.0,3.0,17.0,0.0
7.0,6476,3.0,10500000.0,77.0,51.0,11.0,22.2657380449,30.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0
7.0,6477,1.0,10550000.0,40.0,21.0,7.0,9.98833716317,15.0,0.0,0.0,1.0,1.0,15.0,17.0,0.0
7.0,6478,1.0,10589400.0,47.7,nan,nan,8.43866716377,13.0,1.0,0.0,0.0,0.0,14.0,nan,1.0
7.0,6479,1.0,10590000.0,45.6,17.0,14.0,12.9335837472,20.0,1.0,1.0,1.0,1.0,12.0,25.0,0.0
7.0,6480,2.0,10594281.0,64.7,34.6,10.7,15.0106101411,10.0,0.0,1.0,0.0,1.0,7.0,22.0,1.0
7.0,6481,3.0,10600000.0,60.0,38.3,9.0,13.0164121534,10.0,1.0,0.0,1.0,1.0,2.0,9.0,0.0
7.0,6482,2.0,10600000.0,50.0,30.0,8.0,15.1618715591,13.0,1.0,0.0,1.0,0.0,2.0,17.0,0.0
7.0,6483,1.0,10600000.0,39.0,17.0,9.6,10.053329625,15.0,1.0,1.0,1.0,1.0,12.0,22.0,0.0
7.0,6484,1.0,10669000.0,45.4,nan,nan,8.43866716377,13.0,1.0,0.0,0.0,0.0,26.0,nan,1.0
7.0,6485,2.0,10700000.0,50.4,30.5,8.4,16.5728319154,20.0,1.0,0.0,1.0,1.0,6.0,17.0,0.0
7.0,6486,1.0,10700000.0,51.0,18.3,11.2,10.6817199787,nan,nan,1.0,0.0,1.0,10.0,25.0,0.0
7.0,6487,2.0,10700000.0,70.0,41.0,12.0,16.3011861695,10.0,0.0,0.0,0.0,1.0,6.0,17.0,0.0
7.0,6488,1.0,10700000.0,37.0,18.0,10.0,11.5008822793,5.0,1.0,0.0,1.0,1.0,8.0,17.0,0.0
7.0,6489,2.0,10700000.0,54.0,32.0,9.2,14.2378751574,13.0,1.0,0.0,0.0,0.0,2.0,16.0,0.0
7.0,6490,2.0,10733710.0,54.0,34.0,nan,15.4633776719,10.0,0.0,1.0,0.0,1.0,7.0,7.0,1.0
7.0,6491,1.0,10740000.0,53.7,nan,nan,8.43866716377,13.0,1.0,0.0,0.0,0.0,19.0,nan,1.0
7.0,6492,2.0,10748855.0,62.1,24.4,22.6,8.18176864445,10.0,1.0,1.0,0.0,0.0,2.0,16.0,1.0
7.0,6493,2.0,10781100.0,72.6,nan,nan,13.8728927008,nan,nan,0.0,0.0,0.0,3.0,24.0,1.0
7.0,6494,2.0,10800000.0,54.0,32.0,9.0,14.9224207909,17.0,1.0,0.0,0.0,1.0,8.0,16.0,0.0
7.0,6495,2.0,10800000.0,50.4,32.0,9.0,9.82526038167,7.0,0.0,0.0,0.0,1.0,17.0,17.0,0.0
8.0,6496,2.0,12990000.0,41.0,20.0,nan,10.9080740488,7.0,1.0,1.0,0.0,0.0,9.0,10.0,0.0
8.0,6497,3.0,72000000.0,170.0,120.0,30.0,13.1725657436,14.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0
8.0,6498,1.0,4145850.0,24.9,nan,nan,10.2170120269,nan,nan,0.0,0.0,0.0,2.0,22.0,1.0
8.0,6499,1.0,3876655.0,32.3,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,17.0,25.0,1.0
8.0,6500,1.0,3900000.0,15.0,9.0,2.0,18.0116000935,3.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0
8.0,6501,2.0,3900000.0,44.0,28.0,6.0,18.5101838218,nan,nan,0.0,0.0,1.0,4.0,5.0,0.0
8.0,6502,1.0,3948917.0,36.1,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,2.0,25.0,1.0
8.0,6503,1.0,3953287.0,36.2,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,2.0,23.0,1.0
8.0,6504,1.0,4054835.0,36.1,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,2.0,18.0,1.0
8.0,6505,1.0,4063819.0,36.2,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,2.0,23.0,1.0
8.0,6506,1.0,4174295.0,37.2,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,2.0,25.0,1.0
8.0,6507,1.0,4200000.0,17.0,14.0,3.0,11.1919027839,8.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0
8.0,6508,1.0,4310426.0,37.4,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,2.0,25.0,1.0
8.0,6509,1.0,4350000.0,18.0,13.0,4.0,18.0116000935,3.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
8.0,6510,1.0,4446410.0,37.9,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,21.0,25.0,1.0
8.0,6511,1.0,4534006.0,37.9,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,23.0,25.0,1.0
8.0,6512,1.0,4560000.0,32.0,18.0,7.0,20.832249743,22.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0
8.0,6513,1.0,4562087.0,37.8,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,15.0,25.0,1.0
8.0,6514,1.0,4572195.0,37.9,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,18.0,25.0,1.0
8.0,6515,1.0,4595960.0,37.4,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,5.0,25.0,1.0
8.0,6516,1.0,4602390.0,37.8,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,13.0,25.0,1.0
8.0,6517,1.0,4622255.0,37.6,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,4.0,23.0,1.0
8.0,6518,1.0,4666958.0,37.7,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,7.0,25.0,1.0
8.0,6519,1.0,4726913.0,37.5,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,6.0,18.0,1.0
8.0,6520,1.0,4743831.0,37.6,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,9.0,23.0,1.0
8.0,6521,1.0,4755567.0,37.7,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,13.0,25.0,1.0
8.0,6522,1.0,4800000.0,31.0,19.0,6.5,16.13307054,23.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0
8.0,6523,1.0,4872080.0,37.7,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,8.0,18.0,1.0
8.0,6524,3.0,26000000.0,81.0,58.0,15.0,14.8487273555,11.0,1.0,1.0,1.0,1.0,21.0,32.0,0.0
8.0,6525,4.0,88783240.0,216.0,150.0,35.0,14.8346558366,10.0,1.0,1.0,1.0,1.0,10.0,40.0,0.0
8.0,6526,3.0,45000000.0,94.0,60.0,nan,14.8402498327,5.0,1.0,0.0,0.0,0.0,18.0,32.0,0.0
8.0,6527,1.0,4931359.0,37.6,nan,nan,24.6662216376,15.0,1.0,1.0,0.0,0.0,17.0,24.0,1.0
8.0,6528,2.0,4950000.0,37.0,27.0,nan,19.1903877313,10.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0
8.0,6529,1.0,5000000.0,32.0,20.0,6.0,18.459995563,3.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
8.0,6530,1.0,5005000.0,27.4,nan,nan,22.7771850674,3.0,0.0,0.0,0.0,0.0,12.0,nan,1.0
8.0,6531,1.0,5005000.0,27.9,nan,nan,22.7771850674,3.0,0.0,0.0,0.0,0.0,21.0,nan,1.0
8.0,6532,1.0,5005000.0,27.5,nan,nan,22.7771850674,3.0,0.0,0.0,0.0,0.0,5.0,nan,1.0
8.0,6533,1.0,5006647.0,38.2,nan,nan,24.6662216376,15.0,1.0,1.0,0.0,0.0,17.0,24.0,1.0
8.0,6534,1.0,5112908.0,38.4,nan,nan,24.6662216376,15.0,1.0,1.0,0.0,0.0,7.0,24.0,1.0
8.0,6535,1.0,5150000.0,33.0,17.0,6.0,10.2889659116,27.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
8.0,6536,1.0,5200000.0,33.0,20.0,7.0,19.3015280621,17.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
8.0,6537,1.0,5200000.0,35.5,19.1,9.0,15.6355120371,15.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0
8.0,6538,1.0,5200000.0,32.0,32.0,nan,22.7767064158,7.0,1.0,1.0,1.0,0.0,15.0,25.0,0.0
8.0,6539,1.0,5250000.0,33.0,nan,nan,22.7771850674,3.0,0.0,0.0,0.0,0.0,6.0,nan,1.0
8.0,6540,1.0,5290000.0,30.5,nan,nan,22.7771850674,3.0,0.0,0.0,0.0,0.0,15.0,nan,1.0
8.0,6541,1.0,5290000.0,30.4,nan,nan,22.7771850674,3.0,0.0,0.0,0.0,0.0,9.0,nan,1.0
8.0,6542,1.0,5300000.0,27.5,22.0,nan,22.7767064158,11.0,1.0,1.0,0.0,0.0,7.0,25.0,0.0
8.0,6543,1.0,5300000.0,32.0,18.0,8.2,20.4060478251,26.0,1.0,0.0,1.0,1.0,11.0,12.0,0.0
8.0,6544,1.0,5300000.0,32.0,20.0,5.5,11.7638113913,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
8.0,6545,1.0,5320000.0,29.9,nan,nan,22.7771850674,3.0,0.0,0.0,0.0,0.0,20.0,nan,1.0
8.0,6546,1.0,5345000.0,30.1,nan,nan,22.7771850674,3.0,0.0,0.0,0.0,0.0,10.0,nan,1.0
8.0,6547,1.0,5350000.0,33.0,19.5,5.1,18.734495387,15.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0
8.0,6548,1.0,5390000.0,33.0,19.0,6.0,19.1212096655,10.0,1.0,1.0,1.0,0.0,3.0,9.0,0.0
8.0,6549,1.0,5400000.0,32.0,19.0,6.0,13.8448841384,10.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0
8.0,6550,1.0,5400000.0,32.0,18.0,nan,17.6042005171,11.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0
8.0,6551,1.0,5450000.0,32.5,18.0,7.0,19.726810052,5.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0
8.0,6552,3.0,14000000.0,75.0,45.0,10.0,11.9560870265,20.0,0.0,0.0,1.0,1.0,7.0,17.0,0.0
8.0,6553,3.0,12200000.0,81.0,46.0,10.2,25.0966166562,3.0,1.0,0.0,1.0,1.0,20.0,22.0,0.0
8.0,6554,2.0,16500000.0,57.1,29.0,12.0,14.8402498327,12.0,1.0,1.0,1.0,1.0,15.0,30.0,0.0
8.0,6555,1.0,5450000.0,34.5,17.5,10.0,20.0615064559,23.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0
8.0,6556,1.0,5450000.0,38.0,19.0,8.0,21.3825027044,9.0,1.0,0.0,1.0,0.0,1.0,17.0,0.0
8.0,6557,1.0,5490000.0,30.0,16.2,5.4,13.27120245,10.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0
8.0,6558,1.0,5500000.0,39.0,21.0,9.0,17.6204129826,5.0,1.0,0.0,1.0,0.0,2.0,12.0,0.0
8.0,6559,1.0,5500000.0,30.1,16.6,6.0,11.7565684503,10.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0
8.0,6560,1.0,5500000.0,36.0,20.0,5.5,11.6976729757,21.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
8.0,6561,1.0,5500000.0,31.0,18.0,6.0,18.5781813232,10.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0
8.0,6562,1.0,5500000.0,32.3,20.5,5.4,12.7289037804,25.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
8.0,6563,1.0,5590000.0,32.5,19.0,7.0,19.726810052,7.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0
8.0,6564,2.0,5590000.0,45.4,28.0,6.0,13.2519043183,15.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0
8.0,6565,1.0,5600000.0,33.0,20.0,6.0,11.7364594763,12.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0
8.0,6566,2.0,5600000.0,37.2,22.8,nan,18.5493610981,12.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0
8.0,6567,1.0,5600000.0,35.0,17.0,10.0,20.0615064559,20.0,1.0,0.0,1.0,1.0,10.0,12.0,0.0
8.0,6568,1.0,5600000.0,41.0,14.0,10.0,23.3375883402,16.0,1.0,0.0,1.0,1.0,6.0,9.0,0.0
8.0,6569,1.0,5600000.0,32.0,17.0,6.0,12.8495860127,12.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0
8.0,6570,1.0,5650000.0,35.0,19.0,8.5,11.253618021,22.0,1.0,0.0,1.0,0.0,6.0,9.0,0.0
8.0,6571,1.0,5700000.0,31.0,18.6,5.5,17.6868297116,8.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0
8.0,6572,1.0,5700000.0,37.0,19.6,9.6,20.2765440639,15.0,1.0,0.0,0.0,1.0,11.0,12.0,0.0
8.0,6573,1.0,5750000.0,33.0,18.0,7.0,16.3839467409,15.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0
8.0,6574,1.0,5750000.0,32.8,nan,nan,22.7771850674,3.0,0.0,0.0,0.0,0.0,19.0,nan,1.0
8.0,6575,1.0,5750000.0,33.6,nan,nan,22.7771850674,3.0,0.0,0.0,0.0,0.0,7.0,nan,1.0
8.0,6576,1.0,5750000.0,32.2,nan,nan,22.7771850674,3.0,0.0,0.0,0.0,0.0,10.0,nan,1.0
8.0,6577,1.0,5750000.0,32.7,nan,nan,22.7771850674,3.0,0.0,0.0,0.0,0.0,10.0,nan,1.0
8.0,6578,1.0,5775950.0,33.1,12.9,10.0,11.3987259674,10.0,1.0,1.0,0.0,1.0,9.0,23.0,1.0
8.0,6579,1.0,5800000.0,32.0,20.0,5.0,11.8962648609,10.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0
8.0,6580,5.0,14500000.0,116.5,70.0,10.8,21.230381756,5.0,1.0,0.0,1.0,1.0,10.0,16.0,0.0
8.0,6581,1.0,5800000.0,41.0,18.0,12.0,25.4844363835,12.0,0.0,1.0,0.0,1.0,3.0,5.0,0.0
8.0,6582,4.0,37990000.0,144.0,83.0,18.0,11.5895531866,nan,nan,0.0,0.0,1.0,9.0,17.0,0.0
8.0,6583,1.0,5800000.0,33.0,18.9,6.8,19.9293150717,13.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0
8.0,6584,1.0,5800000.0,25.5,25.0,nan,23.3100598011,8.0,1.0,1.0,0.0,0.0,4.0,25.0,0.0
8.0,6585,1.0,5800000.0,32.0,18.0,nan,14.1293739525,5.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0
8.0,6586,1.0,5800000.0,35.0,19.0,6.0,11.6976729757,5.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0
8.0,6587,1.0,5800000.0,31.0,17.0,6.0,10.9507782961,10.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0
8.0,6588,2.0,5850000.0,40.0,24.0,6.0,19.4752174267,20.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0
8.0,6589,1.0,5900000.0,30.0,18.4,6.0,15.6514107655,10.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0
8.0,6590,1.0,5900000.0,38.9,20.9,9.0,21.7671706118,5.0,1.0,0.0,0.0,1.0,5.0,14.0,0.0
8.0,6591,2.0,5950000.0,44.7,28.4,6.0,20.6218879696,22.0,1.0,0.0,1.0,1.0,4.0,5.0,0.0
8.0,6592,2.0,5957913.0,53.5,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,20.0,25.0,1.0
8.0,6593,1.0,5990000.0,33.0,19.0,7.0,19.2948867639,4.0,1.0,0.0,1.0,0.0,7.0,9.0,0.0
8.0,6594,2.0,5990000.0,41.0,28.0,6.0,20.2711553137,20.0,1.0,0.0,1.0,1.0,4.0,5.0,0.0
8.0,6595,2.0,5993190.0,53.0,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,4.0,25.0,1.0
8.0,6596,1.0,6000000.0,32.0,18.0,5.0,14.5159927667,5.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0
8.0,6597,2.0,6000000.0,45.8,30.9,5.5,19.1403769428,10.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0
8.0,6598,2.0,6000000.0,45.0,29.0,7.0,18.3116508243,10.0,1.0,0.0,1.0,1.0,4.0,5.0,0.0
8.0,6599,1.0,6000000.0,32.0,17.0,7.0,18.8160892307,6.0,1.0,0.0,0.0,1.0,1.0,12.0,0.0
8.0,6600,1.0,6000000.0,30.0,20.0,8.0,23.3100598011,8.0,1.0,1.0,0.0,1.0,3.0,25.0,0.0
8.0,6601,1.0,6000000.0,40.0,21.0,9.0,15.5361954413,16.0,1.0,0.0,0.0,1.0,11.0,12.0,0.0
8.0,6602,2.0,6031472.0,53.1,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,3.0,23.0,1.0
8.0,6603,2.0,6050000.0,46.0,32.0,6.0,16.0685949926,7.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0
8.0,6604,1.0,6100000.0,32.0,18.0,8.0,15.0601748336,10.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0
8.0,6605,1.0,6100000.0,39.0,19.0,8.5,24.1415071963,8.0,1.0,0.0,1.0,1.0,1.0,17.0,0.0
8.0,6606,2.0,6100000.0,44.6,30.0,6.0,18.4100258035,5.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0
8.0,6607,2.0,6114031.0,56.2,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,5.0,20.0,1.0
8.0,6608,1.0,4800000.0,33.0,21.5,6.5,18.6579228631,7.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0
8.0,6609,4.0,30444132.0,151.0,90.0,15.0,19.7489568995,20.0,1.0,0.0,0.0,0.0,17.0,22.0,0.0
8.0,6610,2.0,7800000.0,53.1,31.8,9.2,25.8927759112,8.0,1.0,0.0,0.0,1.0,2.0,17.0,0.0
8.0,6611,2.0,6122904.0,53.1,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,9.0,25.0,1.0
8.0,6612,2.0,6149823.0,53.3,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,4.0,25.0,1.0
8.0,6613,2.0,6160796.0,56.1,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,3.0,25.0,1.0
8.0,6614,2.0,6161866.0,56.8,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,19.0,25.0,1.0
8.0,6615,1.0,6200000.0,36.2,18.9,8.0,22.1040729146,8.0,1.0,0.0,1.0,1.0,8.0,17.0,0.0
8.0,6616,1.0,6200000.0,33.0,20.0,10.0,11.6677712446,25.0,1.0,1.0,1.0,0.0,1.0,18.0,0.0
8.0,6617,1.0,6200000.0,32.1,20.0,6.0,11.9166246566,5.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0
8.0,6618,1.0,6200000.0,41.0,21.0,10.0,23.7782849862,nan,nan,0.0,1.0,1.0,8.0,9.0,0.0
8.0,6619,2.0,6202949.0,53.8,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,21.0,25.0,1.0
8.0,6620,2.0,6235550.0,40.1,24.9,5.1,11.3987259674,10.0,1.0,1.0,0.0,1.0,8.0,23.0,1.0
8.0,6621,2.0,6239357.0,56.8,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,15.0,25.0,1.0
8.0,6622,2.0,6240202.0,56.2,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,25.0,25.0,1.0
8.0,6623,1.0,6250000.0,37.8,18.9,8.4,9.92970315623,10.0,0.0,0.0,0.0,1.0,11.0,17.0,0.0
8.0,6624,1.0,6255555.0,33.0,19.0,6.0,18.0774600656,4.0,1.0,0.0,1.0,0.0,7.0,9.0,0.0
8.0,6625,1.0,6260000.0,39.0,18.0,8.0,24.3481379679,7.0,1.0,0.0,1.0,1.0,4.0,16.0,0.0
8.0,6626,2.0,6277604.0,56.5,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,12.0,25.0,1.0
8.0,6627,2.0,6300000.0,42.2,26.9,6.0,11.7565684503,5.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0
8.0,6628,2.0,6300000.0,48.5,28.3,7.0,16.0691356258,10.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0
8.0,6629,2.0,6300000.0,36.0,21.0,6.0,13.5882648824,5.0,0.0,1.0,1.0,1.0,9.0,9.0,0.0
8.0,6630,1.0,6300000.0,38.0,20.0,9.0,19.3551721397,5.0,1.0,0.0,1.0,1.0,9.0,16.0,0.0
8.0,6631,2.0,6300000.0,43.6,28.5,6.0,17.0117461088,2.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0
8.0,6632,2.0,6332110.0,53.4,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,11.0,25.0,1.0
8.0,6633,2.0,6339760.0,53.5,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,9.0,25.0,1.0
8.0,6634,1.0,6350000.0,38.0,19.0,8.0,24.3028121959,7.0,1.0,0.0,1.0,0.0,2.0,17.0,0.0
8.0,6635,2.0,6400000.0,36.0,23.0,6.0,17.1727107228,12.0,1.0,1.0,1.0,1.0,8.0,9.0,0.0
8.0,6636,1.0,5141000.0,28.0,20.0,5.0,22.7771850674,11.0,1.0,1.0,0.0,0.0,4.0,25.0,1.0
8.0,6637,2.0,12000000.0,64.4,36.0,6.5,11.7004788943,10.0,1.0,0.0,1.0,1.0,4.0,6.0,0.0
8.0,6638,2.0,8699000.0,50.3,31.5,8.0,11.5764675843,10.0,1.0,0.0,1.0,1.0,2.0,16.0,0.0
8.0,6639,2.0,6436852.0,55.3,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,5.0,25.0,1.0
8.0,6640,2.0,6475824.0,55.5,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,5.0,25.0,1.0
8.0,6641,2.0,6490000.0,46.0,31.0,6.2,11.0237956269,3.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0
8.0,6642,1.0,6500000.0,39.0,19.0,8.0,25.3130948653,3.0,1.0,0.0,1.0,1.0,11.0,17.0,0.0
8.0,6643,2.0,6500000.0,37.0,23.0,7.4,12.6587922344,10.0,0.0,0.0,1.0,1.0,6.0,9.0,0.0
8.0,6644,2.0,6500000.0,45.0,29.0,6.0,19.4230931749,5.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0
8.0,6645,1.0,6500000.0,40.0,20.0,9.0,24.9805650701,5.0,1.0,0.0,1.0,1.0,6.0,17.0,0.0
8.0,6646,1.0,6500000.0,42.9,17.5,9.8,15.7459592599,20.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0
8.0,6647,1.0,6500000.0,40.0,20.0,10.0,23.7217105518,8.0,1.0,1.0,0.0,1.0,2.0,16.0,0.0
8.0,6648,1.0,6500000.0,37.0,19.0,8.0,24.1415071963,8.0,1.0,0.0,0.0,1.0,6.0,17.0,0.0
8.0,6649,1.0,6560000.0,38.0,20.0,10.0,24.406970843,7.0,1.0,0.0,1.0,1.0,3.0,22.0,0.0
8.0,6650,1.0,6590000.0,36.0,19.0,8.0,12.8571212765,20.0,1.0,1.0,0.0,1.0,13.0,14.0,0.0
8.0,6651,2.0,6590000.0,41.0,23.0,6.0,19.84533626,21.0,1.0,0.0,0.0,1.0,2.0,12.0,0.0
8.0,6652,1.0,6600000.0,39.0,21.0,8.5,18.1694623627,9.0,1.0,0.0,1.0,1.0,12.0,12.0,0.0
8.0,6653,1.0,6600000.0,35.6,18.4,8.5,12.8571212765,10.0,0.0,1.0,1.0,1.0,11.0,14.0,0.0
8.0,6654,2.0,6600000.0,38.0,25.0,8.0,11.3479691165,10.0,0.0,0.0,1.0,1.0,4.0,9.0,0.0
8.0,6655,2.0,6615000.0,44.1,25.7,4.7,11.3987259674,10.0,1.0,1.0,0.0,1.0,6.0,23.0,1.0
8.0,6656,2.0,6650000.0,45.0,26.1,5.5,15.8283481919,22.0,1.0,0.0,0.0,1.0,9.0,9.0,0.0
8.0,6657,1.0,6650000.0,38.0,20.0,10.0,24.0507633986,5.0,1.0,0.0,1.0,1.0,14.0,17.0,0.0
8.0,6658,1.0,6655000.0,37.2,nan,nan,22.7771850674,3.0,0.0,0.0,0.0,0.0,22.0,nan,1.0
8.0,6659,1.0,6655000.0,37.1,nan,nan,22.7771850674,3.0,0.0,0.0,0.0,0.0,19.0,nan,1.0
8.0,6660,2.0,6670000.0,40.0,25.0,7.0,19.1832615336,15.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0
8.0,6661,2.0,6690000.0,44.6,20.8,12.5,11.3987259674,10.0,1.0,1.0,0.0,1.0,6.0,23.0,1.0
8.0,6662,2.0,6695353.0,60.4,nan,nan,24.6662216376,15.0,1.0,0.0,0.0,0.0,3.0,23.0,1.0
8.0,6663,2.0,6700000.0,46.3,30.3,5.8,18.0209539256,6.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0
8.0,6664,3.0,12800000.0,76.0,46.0,10.5,19.7274119655,22.0,0.0,0.0,1.0,1.0,5.0,17.0,0.0
8.0,6665,2.0,13900000.0,52.0,33.0,10.0,11.4901205259,10.0,0.0,1.0,0.0,0.0,20.0,25.0,0.0
8.0,6666,3.0,29500000.0,114.0,65.0,14.0,12.7843111923,9.0,1.0,1.0,1.0,1.0,11.0,16.0,0.0
8.0,6667,1.0,6700000.0,36.5,15.0,9.0,23.9722973579,10.0,1.0,0.0,1.0,1.0,8.0,17.0,0.0
